,alpha,distance,iters
566,4328.761281083057,,
567,4328.761281083057,,
568,4328.761281083057,1.6689300537109375e-06,1.0
569,4328.761281083057,,
570,4328.761281083057,6.020069122314453e-06,2.0
571,4328.761281083057,1.9073486328125e-06,1.0
572,4328.761281083057,3.933906555175781e-06,33.0
573,4328.761281083057,6.616115570068359e-06,9.0
574,4328.761281083057,,
575,4328.761281083057,2.682209014892578e-06,1.0
576,4328.761281083057,,
577,4328.761281083057,6.973743438720703e-06,22.0
578,4328.761281083057,1.7881393432617188e-06,5.0
579,4328.761281083057,1.7881393432617188e-06,8.0
580,4328.761281083057,3.516674041748047e-06,5.0
581,4328.761281083057,,
582,4328.761281083057,4.5299530029296875e-06,12.0
583,4328.761281083057,,
584,4328.761281083057,2.205371856689453e-06,1.0
585,4328.761281083057,,
586,4328.761281083057,4.649162292480469e-06,5.0
587,4328.761281083057,6.9141387939453125e-06,8.0
588,4328.761281083057,5.364418029785156e-06,13.0
589,4328.761281083057,,
590,4328.761281083057,,
591,4328.761281083057,8.463859558105469e-06,5.0
592,4328.761281083057,2.9802322387695312e-06,39.0
593,4328.761281083057,4.470348358154297e-06,10.0
594,4328.761281083057,1.621246337890625e-05,6.0
595,4328.761281083057,4.0531158447265625e-06,5.0
596,4328.761281083057,3.2782554626464844e-06,6.0
597,4328.761281083057,,
598,4328.761281083057,3.0994415283203125e-06,1.0
599,4328.761281083057,,
0,12328.467394420659,5.304813385009766e-06,8.0
1,12328.467394420659,4.112720489501953e-06,15.0
2,12328.467394420659,,
3,12328.467394420659,1.9073486328125e-06,4.0
4,12328.467394420659,5.960464477539062e-07,1.0
5,12328.467394420659,3.4570693969726562e-06,20.0
6,12328.467394420659,2.7418136596679688e-06,8.0
7,12328.467394420659,,
8,12328.467394420659,2.3245811462402344e-06,48.0
9,12328.467394420659,2.682209014892578e-06,1.0
10,12328.467394420659,,
11,12328.467394420659,5.364418029785156e-07,1.0
12,12328.467394420659,,
13,12328.467394420659,,
14,12328.467394420659,,
15,12328.467394420659,3.5762786865234375e-06,7.0
16,12328.467394420659,2.5033950805664062e-06,1.0
17,12328.467394420659,2.4437904357910156e-06,4.0
18,12328.467394420659,,
19,12328.467394420659,2.86102294921875e-06,9.0
20,12328.467394420659,,
21,12328.467394420659,1.0132789611816406e-06,1.0
22,12328.467394420659,,
23,12328.467394420659,2.0265579223632812e-06,5.0
24,12328.467394420659,,
25,12328.467394420659,,
26,12328.467394420659,3.7550926208496094e-06,6.0
27,12328.467394420659,,
28,12328.467394420659,1.4901161193847656e-06,42.0
29,12328.467394420659,1.3113021850585938e-06,35.0
30,12328.467394420659,,
31,12328.467394420659,7.271766662597656e-06,10.0
32,12328.467394420659,1.430511474609375e-05,45.0
33,12328.467394420659,,
34,12328.467394420659,,
35,12328.467394420659,,
36,12328.467394420659,,
37,12328.467394420659,1.424551010131836e-05,19.0
38,12328.467394420659,,
39,12328.467394420659,,
40,12328.467394420659,3.0994415283203125e-06,11.0
41,12328.467394420659,,
42,12328.467394420659,5.662441253662109e-06,1.0
43,12328.467394420659,,
44,12328.467394420659,,
45,12328.467394420659,,
46,12328.467394420659,2.3126602172851562e-05,50.0
47,12328.467394420659,1.806020736694336e-05,18.0
48,12328.467394420659,5.9604644775390625e-06,33.0
49,12328.467394420659,,
50,12328.467394420659,,
51,12328.467394420659,6.496906280517578e-06,19.0
52,12328.467394420659,,
53,12328.467394420659,,
54,12328.467394420659,1.3709068298339844e-06,1.0
55,12328.467394420659,3.337860107421875e-06,11.0
56,12328.467394420659,4.410743713378906e-06,23.0
57,12328.467394420659,,
58,12328.467394420659,,
59,12328.467394420659,6.794929504394531e-06,8.0
60,12328.467394420659,,
61,12328.467394420659,,
62,12328.467394420659,,
63,12328.467394420659,6.9141387939453125e-06,4.0
64,12328.467394420659,,
65,12328.467394420659,,
66,12328.467394420659,,
67,12328.467394420659,1.6093254089355469e-06,1.0
68,12328.467394420659,1.0669231414794922e-05,15.0
69,12328.467394420659,4.291534423828125e-06,40.0
70,12328.467394420659,,
71,12328.467394420659,1.2516975402832031e-06,6.0
72,12328.467394420659,3.993511199951172e-06,7.0
73,12328.467394420659,4.5299530029296875e-06,16.0
74,12328.467394420659,,
75,12328.467394420659,1.8894672393798828e-05,5.0
76,12328.467394420659,3.039836883544922e-06,79.0
77,12328.467394420659,4.947185516357422e-06,6.0
78,12328.467394420659,5.7220458984375e-06,3.0
79,12328.467394420659,3.2186508178710938e-06,17.0
80,12328.467394420659,1.3113021850585938e-06,1.0
81,12328.467394420659,3.2782554626464844e-06,3.0
82,12328.467394420659,7.927417755126953e-06,5.0
83,12328.467394420659,,
84,12328.467394420659,,
85,12328.467394420659,,
86,12328.467394420659,,
87,12328.467394420659,,
88,12328.467394420659,1.0788440704345703e-05,10.0
89,12328.467394420659,,
90,12328.467394420659,,
91,12328.467394420659,1.8596649169921875e-05,6.0
92,12328.467394420659,,
93,12328.467394420659,,
94,12328.467394420659,2.086162567138672e-06,4.0
95,12328.467394420659,6.377696990966797e-06,24.0
96,12328.467394420659,3.2782554626464844e-06,87.0
97,12328.467394420659,,
98,12328.467394420659,,
99,12328.467394420659,2.1457672119140625e-06,2.0
100,12328.467394420659,,
101,12328.467394420659,,
102,12328.467394420659,5.0067901611328125e-06,7.0
103,12328.467394420659,,
104,12328.467394420659,6.794929504394531e-06,7.0
105,12328.467394420659,4.410743713378906e-06,3.0
106,12328.467394420659,,
107,12328.467394420659,,
108,12328.467394420659,7.331371307373047e-06,7.0
109,12328.467394420659,2.4437904357910156e-06,13.0
110,12328.467394420659,1.1920928955078125e-06,8.0
111,12328.467394420659,,
112,12328.467394420659,2.8014183044433594e-06,9.0
113,12328.467394420659,9.5367431640625e-07,1.0
114,12328.467394420659,8.106231689453125e-06,14.0
115,12328.467394420659,,
116,12328.467394420659,,
117,12328.467394420659,,
118,12328.467394420659,1.627206802368164e-05,23.0
119,12328.467394420659,9.953975677490234e-06,14.0
120,12328.467394420659,5.9604644775390625e-06,4.0
121,12328.467394420659,1.8417835235595703e-05,10.0
122,12328.467394420659,,
123,12328.467394420659,1.9669532775878906e-06,26.0
124,12328.467394420659,3.993511199951172e-06,9.0
125,12328.467394420659,5.0067901611328125e-06,18.0
126,12328.467394420659,,
127,12328.467394420659,,
128,12328.467394420659,2.562999725341797e-06,7.0
129,12328.467394420659,1.3470649719238281e-05,30.0
130,12328.467394420659,,
131,12328.467394420659,,
132,12328.467394420659,1.8477439880371094e-06,1.0
133,12328.467394420659,,
134,12328.467394420659,3.4570693969726562e-06,3.0
135,12328.467394420659,,
136,12328.467394420659,,
137,12328.467394420659,2.4437904357910156e-06,15.0
138,12328.467394420659,,
139,12328.467394420659,,
140,12328.467394420659,1.0728836059570312e-06,1.0
141,12328.467394420659,2.6226043701171875e-06,2.0
142,12328.467394420659,6.079673767089844e-06,7.0
143,12328.467394420659,,
144,12328.467394420659,,
145,12328.467394420659,3.2186508178710938e-06,22.0
146,12328.467394420659,1.531839370727539e-05,3.0
147,12328.467394420659,,
148,12328.467394420659,1.0192394256591797e-05,1.0
149,12328.467394420659,,
150,12328.467394420659,,
151,12328.467394420659,,
152,12328.467394420659,6.735324859619141e-06,5.0
153,12328.467394420659,,
154,12328.467394420659,2.3245811462402344e-06,1.0
155,12328.467394420659,,
156,12328.467394420659,,
157,12328.467394420659,,
158,12328.467394420659,3.0994415283203125e-06,8.0
159,12328.467394420659,,
160,12328.467394420659,9.775161743164062e-06,1.0
161,12328.467394420659,,
162,12328.467394420659,,
163,12328.467394420659,4.76837158203125e-07,1.0
164,12328.467394420659,,
165,12328.467394420659,,
166,12328.467394420659,,
167,12328.467394420659,2.0265579223632812e-06,22.0
168,12328.467394420659,,
169,12328.467394420659,9.238719940185547e-06,10.0
170,12328.467394420659,,
171,12328.467394420659,,
172,12328.467394420659,1.7881393432617188e-06,1.0
173,12328.467394420659,,
174,12328.467394420659,3.874301910400391e-06,5.0
175,12328.467394420659,,
176,12328.467394420659,4.291534423828125e-06,27.0
177,12328.467394420659,1.6689300537109375e-06,4.0
178,12328.467394420659,2.562999725341797e-06,1.0
179,12328.467394420659,,
180,12328.467394420659,2.205371856689453e-06,1.0
181,12328.467394420659,,
182,12328.467394420659,4.231929779052734e-06,9.0
183,12328.467394420659,,
184,12328.467394420659,,
185,12328.467394420659,3.635883331298828e-06,71.0
186,12328.467394420659,,
187,12328.467394420659,7.3909759521484375e-06,62.0
188,12328.467394420659,,
189,12328.467394420659,,
190,12328.467394420659,1.0132789611816406e-06,1.0
191,12328.467394420659,2.086162567138672e-06,1.0
192,12328.467394420659,1.2814998626708984e-05,5.0
193,12328.467394420659,,
194,12328.467394420659,1.5497207641601562e-06,48.0
195,12328.467394420659,,
196,12328.467394420659,,
197,12328.467394420659,5.066394805908203e-06,1.0
198,12328.467394420659,,
199,12328.467394420659,,
200,12328.467394420659,8.344650268554688e-06,9.0
201,12328.467394420659,1.7881393432617188e-06,2.0
202,12328.467394420659,3.337860107421875e-06,32.0
203,12328.467394420659,,
204,12328.467394420659,1.9073486328125e-06,2.0
205,12328.467394420659,2.1457672119140625e-06,8.0
206,12328.467394420659,5.4836273193359375e-06,7.0
207,12328.467394420659,,
208,12328.467394420659,2.0265579223632812e-06,4.0
209,12328.467394420659,5.543231964111328e-06,22.0
210,12328.467394420659,1.1861324310302734e-05,61.0
211,12328.467394420659,4.0531158447265625e-06,6.0
212,12328.467394420659,3.2782554626464844e-06,1.0
213,12328.467394420659,8.404254913330078e-06,5.0
214,12328.467394420659,,
215,12328.467394420659,,
216,12328.467394420659,9.47713851928711e-06,13.0
217,12328.467394420659,6.794929504394531e-06,12.0
218,12328.467394420659,,
219,12328.467394420659,,
220,12328.467394420659,,
221,12328.467394420659,,
222,12328.467394420659,3.3974647521972656e-06,32.0
223,12328.467394420659,,
224,12328.467394420659,5.841255187988281e-06,17.0
225,12328.467394420659,,
226,12328.467394420659,5.125999450683594e-06,11.0
227,12328.467394420659,8.344650268554688e-06,30.0
228,12328.467394420659,,
229,12328.467394420659,1.9073486328125e-05,2.0
230,12328.467394420659,,
231,12328.467394420659,2.4437904357910156e-06,6.0
232,12328.467394420659,4.172325134277344e-06,33.0
233,12328.467394420659,1.6689300537109375e-06,11.0
234,12328.467394420659,1.9669532775878906e-06,1.0
235,12328.467394420659,,
236,12328.467394420659,,
237,12328.467394420659,,
238,12328.467394420659,,
239,12328.467394420659,,
240,12328.467394420659,3.814697265625e-06,1.0
241,12328.467394420659,3.8504600524902344e-05,3.0
242,12328.467394420659,,
243,12328.467394420659,,
244,12328.467394420659,,
245,12328.467394420659,4.708766937255859e-06,15.0
246,12328.467394420659,2.384185791015625e-06,1.0
247,12328.467394420659,1.7285346984863281e-06,89.0
248,12328.467394420659,2.86102294921875e-06,4.0
249,12328.467394420659,6.9141387939453125e-06,7.0
250,12328.467394420659,,
251,12328.467394420659,3.814697265625e-06,5.0
252,12328.467394420659,,
253,12328.467394420659,1.9073486328125e-06,9.0
254,12328.467394420659,,
255,12328.467394420659,,
256,12328.467394420659,,
257,12328.467394420659,,
258,12328.467394420659,,
259,12328.467394420659,,
260,12328.467394420659,6.854534149169922e-06,5.0
261,12328.467394420659,3.981590270996094e-05,5.0
262,12328.467394420659,4.887580871582031e-06,13.0
263,12328.467394420659,,
264,12328.467394420659,2.384185791015625e-06,40.0
265,12328.467394420659,,
266,12328.467394420659,,
267,12328.467394420659,,
268,12328.467394420659,2.0265579223632812e-06,18.0
269,12328.467394420659,5.7220458984375e-06,13.0
270,12328.467394420659,2.8014183044433594e-06,10.0
271,12328.467394420659,,
272,12328.467394420659,,
273,12328.467394420659,,
274,12328.467394420659,,
275,12328.467394420659,6.973743438720703e-06,1.0
276,12328.467394420659,3.7550926208496094e-06,7.0
277,12328.467394420659,2.5033950805664062e-06,8.0
278,12328.467394420659,,
279,12328.467394420659,,
280,12328.467394420659,,
281,12328.467394420659,,
282,12328.467394420659,5.304813385009766e-06,3.0
283,12328.467394420659,6.67572021484375e-06,10.0
284,12328.467394420659,,
285,12328.467394420659,,
286,12328.467394420659,3.5762786865234375e-07,1.0
287,12328.467394420659,,
288,12328.467394420659,,
289,12328.467394420659,,
290,12328.467394420659,2.7418136596679688e-06,4.0
291,12328.467394420659,,
292,12328.467394420659,,
293,12328.467394420659,9.655952453613281e-06,30.0
294,12328.467394420659,3.2186508178710938e-06,6.0
295,12328.467394420659,2.9206275939941406e-06,7.0
296,12328.467394420659,4.291534423828125e-06,5.0
297,12328.467394420659,,
298,12328.467394420659,,
299,12328.467394420659,,
300,12328.467394420659,,
301,12328.467394420659,,
302,12328.467394420659,,
303,12328.467394420659,5.066394805908203e-06,8.0
304,12328.467394420659,7.331371307373047e-06,6.0
305,12328.467394420659,,
306,12328.467394420659,,
307,12328.467394420659,,
308,12328.467394420659,8.225440979003906e-06,40.0
309,12328.467394420659,8.881092071533203e-06,11.0
310,12328.467394420659,4.0531158447265625e-06,12.0
311,12328.467394420659,,
312,12328.467394420659,1.0132789611816406e-06,1.0
313,12328.467394420659,1.4901161193847656e-06,94.0
314,12328.467394420659,5.066394805908203e-06,1.0
315,12328.467394420659,5.304813385009766e-06,10.0
316,12328.467394420659,,
317,12328.467394420659,,
318,12328.467394420659,1.7344951629638672e-05,5.0
319,12328.467394420659,,
320,12328.467394420659,7.033348083496094e-06,21.0
321,12328.467394420659,,
322,12328.467394420659,2.562999725341797e-06,46.0
323,12328.467394420659,2.5570392608642578e-05,44.0
324,12328.467394420659,1.430511474609375e-06,19.0
325,12328.467394420659,1.913309097290039e-05,4.0
326,12328.467394420659,6.496906280517578e-06,4.0
327,12328.467394420659,,
328,12328.467394420659,,
329,12328.467394420659,,
330,12328.467394420659,,
331,12328.467394420659,3.606081008911133e-05,1.0
332,12328.467394420659,1.6689300537109375e-06,42.0
333,12328.467394420659,,
334,12328.467394420659,3.933906555175781e-06,11.0
335,12328.467394420659,2.9802322387695312e-06,67.0
336,12328.467394420659,,
337,12328.467394420659,,
338,12328.467394420659,,
339,12328.467394420659,1.4901161193847656e-06,30.0
340,12328.467394420659,1.3113021850585938e-06,1.0
341,12328.467394420659,,
342,12328.467394420659,6.723403930664062e-05,1.0
343,12328.467394420659,3.933906555175781e-06,4.0
344,12328.467394420659,2.5033950805664062e-06,4.0
345,12328.467394420659,5.9604644775390625e-06,9.0
346,12328.467394420659,,
347,12328.467394420659,,
348,12328.467394420659,8.702278137207031e-06,62.0
349,12328.467394420659,8.344650268554688e-06,97.0
350,12328.467394420659,,
351,12328.467394420659,8.940696716308594e-07,2.0
352,12328.467394420659,,
353,12328.467394420659,,
354,12328.467394420659,2.384185791015625e-06,6.0
355,12328.467394420659,4.708766937255859e-06,3.0
356,12328.467394420659,,
357,12328.467394420659,4.351139068603516e-06,4.0
358,12328.467394420659,4.708766937255859e-06,4.0
359,12328.467394420659,7.092952728271484e-06,9.0
360,12328.467394420659,,
361,12328.467394420659,,
362,12328.467394420659,2.6226043701171875e-06,1.0
363,12328.467394420659,,
364,12328.467394420659,,
365,12328.467394420659,,
366,12328.467394420659,6.139278411865234e-06,6.0
367,12328.467394420659,3.993511199951172e-06,15.0
368,12328.467394420659,2.9206275939941406e-06,1.0
369,12328.467394420659,,
370,12328.467394420659,,
371,12328.467394420659,,
372,12328.467394420659,,
373,12328.467394420659,,
374,12328.467394420659,5.304813385009766e-06,7.0
375,12328.467394420659,,
376,12328.467394420659,9.715557098388672e-06,93.0
377,12328.467394420659,,
378,12328.467394420659,,
379,12328.467394420659,3.337860107421875e-06,33.0
380,12328.467394420659,,
381,12328.467394420659,,
382,12328.467394420659,1.3709068298339844e-06,5.0
383,12328.467394420659,,
384,12328.467394420659,3.6954879760742188e-06,9.0
385,12328.467394420659,,
386,12328.467394420659,1.6689300537109375e-06,3.0
387,12328.467394420659,,
388,12328.467394420659,,
389,12328.467394420659,,
390,12328.467394420659,,
391,12328.467394420659,1.1324882507324219e-05,13.0
392,12328.467394420659,,
393,12328.467394420659,2.4437904357910156e-06,1.0
394,12328.467394420659,1.0907649993896484e-05,4.0
395,12328.467394420659,,
396,12328.467394420659,,
397,12328.467394420659,5.0067901611328125e-06,9.0
398,12328.467394420659,3.993511199951172e-06,10.0
399,12328.467394420659,8.881092071533203e-06,23.0
400,12328.467394420659,1.3113021850585938e-06,1.0
401,12328.467394420659,,
402,12328.467394420659,,
403,12328.467394420659,,
404,12328.467394420659,2.4437904357910156e-06,45.0
405,12328.467394420659,,
406,12328.467394420659,2.9802322387695312e-06,3.0
407,12328.467394420659,1.722574234008789e-05,3.0
408,12328.467394420659,2.7418136596679688e-06,2.0
409,12328.467394420659,3.4570693969726562e-06,38.0
410,12328.467394420659,,
411,12328.467394420659,2.0265579223632812e-06,90.0
412,12328.467394420659,,
413,12328.467394420659,,
414,12328.467394420659,,
415,12328.467394420659,4.351139068603516e-06,5.0
416,12328.467394420659,4.410743713378906e-06,4.0
417,12328.467394420659,,
418,12328.467394420659,8.940696716308594e-07,1.0
419,12328.467394420659,,
420,12328.467394420659,,
421,12328.467394420659,,
422,12328.467394420659,,
423,12328.467394420659,,
424,12328.467394420659,1.6093254089355469e-06,8.0
425,12328.467394420659,,
426,12328.467394420659,,
427,12328.467394420659,4.351139068603516e-06,4.0
428,12328.467394420659,,
429,12328.467394420659,1.6987323760986328e-05,22.0
430,12328.467394420659,,
431,12328.467394420659,,
432,12328.467394420659,3.6954879760742188e-06,22.0
433,12328.467394420659,,
434,12328.467394420659,2.6226043701171875e-06,9.0
435,12328.467394420659,6.139278411865234e-06,17.0
436,12328.467394420659,2.384185791015625e-06,2.0
437,12328.467394420659,,
438,12328.467394420659,,
439,12328.467394420659,1.9669532775878906e-06,2.0
440,12328.467394420659,1.3828277587890625e-05,6.0
441,12328.467394420659,,
442,12328.467394420659,,
443,12328.467394420659,3.933906555175781e-06,3.0
444,12328.467394420659,5.0067901611328125e-06,2.0
445,12328.467394420659,6.556510925292969e-06,6.0
446,12328.467394420659,6.556510925292969e-07,1.0
447,12328.467394420659,4.827976226806641e-06,12.0
448,12328.467394420659,2.086162567138672e-06,1.0
449,12328.467394420659,9.179115295410156e-06,5.0
450,12328.467394420659,2.086162567138672e-06,3.0
451,12328.467394420659,4.231929779052734e-06,5.0
452,12328.467394420659,,
453,12328.467394420659,8.64267349243164e-06,77.0
454,12328.467394420659,6.258487701416016e-06,6.0
455,12328.467394420659,4.649162292480469e-06,9.0
456,12328.467394420659,2.5033950805664062e-06,1.0
457,12328.467394420659,2.759695053100586e-05,3.0
458,12328.467394420659,2.8014183044433594e-06,35.0
459,12328.467394420659,,
460,12328.467394420659,5.960464477539062e-07,1.0
461,12328.467394420659,,
462,12328.467394420659,2.5272369384765625e-05,46.0
463,12328.467394420659,,
464,12328.467394420659,1.615285873413086e-05,16.0
465,12328.467394420659,,
466,12328.467394420659,1.2040138244628906e-05,6.0
467,12328.467394420659,,
468,12328.467394420659,5.4836273193359375e-06,8.0
469,12328.467394420659,2.9206275939941406e-06,5.0
470,12328.467394420659,1.7285346984863281e-06,1.0
471,12328.467394420659,,
472,12328.467394420659,,
473,12328.467394420659,6.079673767089844e-06,14.0
474,12328.467394420659,2.562999725341797e-06,62.0
475,12328.467394420659,3.2186508178710938e-06,9.0
476,12328.467394420659,,
477,12328.467394420659,3.3974647521972656e-06,3.0
478,12328.467394420659,4.470348358154297e-06,6.0
479,12328.467394420659,,
480,12328.467394420659,,
481,12328.467394420659,1.9669532775878906e-06,15.0
482,12328.467394420659,8.285045623779297e-06,4.0
483,12328.467394420659,,
484,12328.467394420659,4.5299530029296875e-06,11.0
485,12328.467394420659,1.1324882507324219e-06,1.0
486,12328.467394420659,,
487,12328.467394420659,,
488,12328.467394420659,1.4901161193847656e-05,2.0
489,12328.467394420659,6.079673767089844e-06,30.0
490,12328.467394420659,,
491,12328.467394420659,3.0994415283203125e-06,11.0
492,12328.467394420659,2.2232532501220703e-05,2.0
493,12328.467394420659,5.424022674560547e-06,3.0
494,12328.467394420659,9.059906005859375e-06,2.0
495,12328.467394420659,,
496,12328.467394420659,1.7881393432617188e-06,44.0
497,12328.467394420659,,
498,12328.467394420659,,
499,12328.467394420659,1.1920928955078125e-06,1.0
500,12328.467394420659,3.0994415283203125e-06,1.0
501,12328.467394420659,,
502,12328.467394420659,5.066394805908203e-06,12.0
503,12328.467394420659,1.1920928955078125e-05,1.0
504,12328.467394420659,9.59634780883789e-06,24.0
505,12328.467394420659,,
506,12328.467394420659,9.5367431640625e-07,1.0
507,12328.467394420659,3.039836883544922e-06,6.0
508,12328.467394420659,2.6226043701171875e-06,3.0
509,12328.467394420659,,
510,12328.467394420659,3.337860107421875e-06,5.0
511,12328.467394420659,,
512,12328.467394420659,1.0728836059570312e-06,27.0
513,12328.467394420659,,
514,12328.467394420659,,
515,12328.467394420659,,
516,12328.467394420659,,
517,12328.467394420659,1.6689300537109375e-06,1.0
518,12328.467394420659,8.046627044677734e-06,4.0
519,12328.467394420659,6.318092346191406e-06,22.0
520,12328.467394420659,,
521,12328.467394420659,4.947185516357422e-06,3.0
522,12328.467394420659,,
523,12328.467394420659,2.1398067474365234e-05,42.0
524,12328.467394420659,1.2099742889404297e-05,1.0
525,12328.467394420659,,
526,12328.467394420659,6.079673767089844e-06,8.0
527,12328.467394420659,9.357929229736328e-06,10.0
528,12328.467394420659,4.76837158203125e-07,1.0
529,12328.467394420659,,
530,12328.467394420659,,
531,12328.467394420659,2.9206275939941406e-06,11.0
532,12328.467394420659,1.5497207641601562e-06,2.0
533,12328.467394420659,2.9206275939941406e-06,10.0
534,12328.467394420659,5.841255187988281e-06,9.0
535,12328.467394420659,3.039836883544922e-06,8.0
536,12328.467394420659,1.1920928955078125e-06,1.0
537,12328.467394420659,,
538,12328.467394420659,1.1444091796875e-05,8.0
539,12328.467394420659,6.67572021484375e-06,37.0
540,12328.467394420659,,
541,12328.467394420659,,
542,12328.467394420659,4.5299530029296875e-06,5.0
543,12328.467394420659,,
544,12328.467394420659,3.516674041748047e-06,8.0
545,12328.467394420659,2.6226043701171875e-06,1.0
546,12328.467394420659,,
547,12328.467394420659,3.635883331298828e-06,6.0
548,12328.467394420659,1.2695789337158203e-05,6.0
549,12328.467394420659,,
550,12328.467394420659,,
551,12328.467394420659,1.0728836059570312e-06,1.0
552,12328.467394420659,,
553,12328.467394420659,3.5762786865234375e-06,5.0
554,12328.467394420659,,
555,12328.467394420659,4.291534423828125e-06,2.0
556,12328.467394420659,3.2782554626464844e-06,6.0
557,12328.467394420659,,
558,12328.467394420659,2.9206275939941406e-06,1.0
559,12328.467394420659,4.351139068603516e-06,2.0
560,12328.467394420659,,
561,12328.467394420659,,
562,12328.467394420659,,
563,12328.467394420659,1.043081283569336e-05,2.0
564,12328.467394420659,,
565,12328.467394420659,1.3709068298339844e-05,7.0
566,12328.467394420659,,
567,12328.467394420659,,
568,12328.467394420659,1.6689300537109375e-06,1.0
569,12328.467394420659,,
570,12328.467394420659,6.020069122314453e-06,2.0
571,12328.467394420659,1.9073486328125e-06,1.0
572,12328.467394420659,,
573,12328.467394420659,4.231929779052734e-06,7.0
574,12328.467394420659,,
575,12328.467394420659,2.682209014892578e-06,1.0
576,12328.467394420659,,
577,12328.467394420659,5.125999450683594e-06,20.0
578,12328.467394420659,3.5762786865234375e-06,5.0
579,12328.467394420659,2.0265579223632812e-06,13.0
580,12328.467394420659,3.993511199951172e-06,6.0
581,12328.467394420659,,
582,12328.467394420659,3.7550926208496094e-06,12.0
583,12328.467394420659,,
584,12328.467394420659,2.205371856689453e-06,1.0
585,12328.467394420659,,
586,12328.467394420659,5.245208740234375e-06,5.0
587,12328.467394420659,1.1861324310302734e-05,10.0
588,12328.467394420659,6.735324859619141e-06,12.0
589,12328.467394420659,,
590,12328.467394420659,,
591,12328.467394420659,3.814697265625e-06,5.0
592,12328.467394420659,6.079673767089844e-06,71.0
593,12328.467394420659,5.4836273193359375e-06,13.0
594,12328.467394420659,1.0609626770019531e-05,6.0
595,12328.467394420659,3.7550926208496094e-06,5.0
596,12328.467394420659,4.887580871582031e-06,15.0
597,12328.467394420659,,
598,12328.467394420659,3.0994415283203125e-06,1.0
599,12328.467394420659,,
0,35111.917342151275,1.6748905181884766e-05,11.0
1,35111.917342151275,6.854534149169922e-06,14.0
2,35111.917342151275,,
3,35111.917342151275,2.205371856689453e-06,4.0
4,35111.917342151275,5.960464477539062e-07,1.0
5,35111.917342151275,2.9206275939941406e-06,78.0
6,35111.917342151275,2.205371856689453e-06,10.0
7,35111.917342151275,,
8,35111.917342151275,6.020069122314453e-06,19.0
9,35111.917342151275,2.682209014892578e-06,1.0
10,35111.917342151275,,
11,35111.917342151275,5.364418029785156e-07,1.0
12,35111.917342151275,,
13,35111.917342151275,,
14,35111.917342151275,,
15,35111.917342151275,1.7881393432617188e-06,6.0
16,35111.917342151275,2.5033950805664062e-06,1.0
17,35111.917342151275,3.039836883544922e-06,4.0
18,35111.917342151275,,
19,35111.917342151275,6.4373016357421875e-06,9.0
20,35111.917342151275,,
21,35111.917342151275,1.0132789611816406e-06,1.0
22,35111.917342151275,,
23,35111.917342151275,2.086162567138672e-06,5.0
24,35111.917342151275,,
25,35111.917342151275,,
26,35111.917342151275,4.5299530029296875e-06,7.0
27,35111.917342151275,,
28,35111.917342151275,,
29,35111.917342151275,2.384185791015625e-06,29.0
30,35111.917342151275,,
31,35111.917342151275,4.827976226806641e-06,9.0
32,35111.917342151275,2.5033950805664062e-06,24.0
33,35111.917342151275,,
34,35111.917342151275,,
35,35111.917342151275,,
36,35111.917342151275,2.2649765014648438e-06,85.0
37,35111.917342151275,1.0728836059570312e-05,18.0
38,35111.917342151275,,
39,35111.917342151275,,
40,35111.917342151275,2.5033950805664062e-06,13.0
41,35111.917342151275,,
42,35111.917342151275,5.662441253662109e-06,1.0
43,35111.917342151275,,
44,35111.917342151275,,
45,35111.917342151275,,
46,35111.917342151275,4.8220157623291016e-05,93.0
47,35111.917342151275,8.165836334228516e-06,13.0
48,35111.917342151275,7.3909759521484375e-06,32.0
49,35111.917342151275,,
50,35111.917342151275,,
51,35111.917342151275,5.602836608886719e-06,19.0
52,35111.917342151275,,
53,35111.917342151275,,
54,35111.917342151275,1.3709068298339844e-06,1.0
55,35111.917342151275,2.384185791015625e-06,11.0
56,35111.917342151275,4.947185516357422e-06,21.0
57,35111.917342151275,,
58,35111.917342151275,,
59,35111.917342151275,4.887580871582031e-06,9.0
60,35111.917342151275,,
61,35111.917342151275,,
62,35111.917342151275,,
63,35111.917342151275,6.556510925292969e-06,4.0
64,35111.917342151275,,
65,35111.917342151275,,
66,35111.917342151275,,
67,35111.917342151275,1.6093254089355469e-06,1.0
68,35111.917342151275,1.5676021575927734e-05,22.0
69,35111.917342151275,1.3709068298339844e-05,42.0
70,35111.917342151275,,
71,35111.917342151275,2.7418136596679688e-06,6.0
72,35111.917342151275,3.7550926208496094e-06,7.0
73,35111.917342151275,,
74,35111.917342151275,,
75,35111.917342151275,1.9311904907226562e-05,4.0
76,35111.917342151275,2.7418136596679688e-06,71.0
77,35111.917342151275,4.0531158447265625e-06,6.0
78,35111.917342151275,6.020069122314453e-06,3.0
79,35111.917342151275,4.112720489501953e-06,15.0
80,35111.917342151275,1.3113021850585938e-06,1.0
81,35111.917342151275,2.5033950805664062e-06,3.0
82,35111.917342151275,7.033348083496094e-06,5.0
83,35111.917342151275,,
84,35111.917342151275,,
85,35111.917342151275,,
86,35111.917342151275,,
87,35111.917342151275,,
88,35111.917342151275,7.748603820800781e-06,11.0
89,35111.917342151275,,
90,35111.917342151275,,
91,35111.917342151275,4.231929779052734e-06,6.0
92,35111.917342151275,,
93,35111.917342151275,,
94,35111.917342151275,2.562999725341797e-06,4.0
