,alpha,distance,iters
511,4328.761281083057,1.5795230865478516e-05,9.0
512,4328.761281083057,1.9550323486328125e-05,52.0
513,4328.761281083057,1.5616416931152344e-05,10.0
514,4328.761281083057,7.361173629760742e-05,20.0
515,4328.761281083057,2.7358531951904297e-05,9.0
516,4328.761281083057,1.9252300262451172e-05,21.0
517,4328.761281083057,1.0728836059570312e-06,1.0
518,4328.761281083057,5.418062210083008e-05,3.0
519,4328.761281083057,5.602836608886719e-06,13.0
520,4328.761281083057,1.6748905181884766e-05,11.0
521,4328.761281083057,8.58306884765625e-06,3.0
522,4328.761281083057,2.0682811737060547e-05,10.0
523,4328.761281083057,1.537799835205078e-05,43.0
524,4328.761281083057,1.6689300537109375e-06,1.0
525,4328.761281083057,1.150369644165039e-05,6.0
526,4328.761281083057,1.3172626495361328e-05,11.0
527,4328.761281083057,4.827976226806641e-06,6.0
528,4328.761281083057,7.748603820800781e-07,1.0
529,4328.761281083057,1.5914440155029297e-05,19.0
530,4328.761281083057,1.0848045349121094e-05,6.0
531,4328.761281083057,2.6226043701171875e-06,2.0
532,4328.761281083057,2.2232532501220703e-05,5.0
533,4328.761281083057,4.470348358154297e-06,15.0
534,4328.761281083057,1.4007091522216797e-05,4.0
535,4328.761281083057,3.933906555175781e-06,9.0
536,4328.761281083057,1.8477439880371094e-06,1.0
537,4328.761281083057,1.6450881958007812e-05,18.0
538,4328.761281083057,7.62939453125e-06,11.0
539,4328.761281083057,1.2934207916259766e-05,6.0
540,4328.761281083057,1.1563301086425781e-05,6.0
541,4328.761281083057,2.0802021026611328e-05,13.0
542,4328.761281083057,2.7418136596679688e-06,2.0
543,4328.761281083057,9.894371032714844e-06,16.0
544,4328.761281083057,5.066394805908203e-06,10.0
545,4328.761281083057,1.0728836059570312e-06,1.0
546,4328.761281083057,5.316734313964844e-05,5.0
547,4328.761281083057,1.710653305053711e-05,5.0
548,4328.761281083057,8.52346420288086e-06,4.0
549,4328.761281083057,1.3232231140136719e-05,16.0
550,4328.761281083057,2.6106834411621094e-05,13.0
551,4328.761281083057,8.940696716308594e-07,1.0
552,4328.761281083057,2.199411392211914e-05,17.0
553,4328.761281083057,7.092952728271484e-06,7.0
554,4328.761281083057,1.9729137420654297e-05,19.0
555,4328.761281083057,2.5033950805664062e-06,2.0
556,4328.761281083057,1.049041748046875e-05,18.0
557,4328.761281083057,6.157159805297852e-05,29.0
558,4328.761281083057,1.0132789611816406e-06,1.0
559,4328.761281083057,8.106231689453125e-06,2.0
560,4328.761281083057,6.556510925292969e-06,5.0
561,4328.761281083057,6.490945816040039e-05,31.0
562,4328.761281083057,1.9073486328125e-05,12.0
563,4328.761281083057,1.3232231140136719e-05,7.0
564,4328.761281083057,5.435943603515625e-05,19.0
565,4328.761281083057,1.0251998901367188e-05,4.0
566,4328.761281083057,1.3828277587890625e-05,14.0
567,4328.761281083057,2.008676528930664e-05,14.0
568,4328.761281083057,3.0994415283203125e-06,3.0
569,4328.761281083057,1.2159347534179688e-05,8.0
570,4328.761281083057,3.874301910400391e-06,3.0
571,4328.761281083057,8.344650268554688e-07,1.0
572,4328.761281083057,1.0788440704345703e-05,9.0
573,4328.761281083057,7.152557373046875e-06,15.0
574,4328.761281083057,3.600120544433594e-05,26.0
575,4328.761281083057,2.6226043701171875e-06,1.0
576,4328.761281083057,6.020069122314453e-06,4.0
577,4328.761281083057,1.728534698486328e-05,22.0
578,4328.761281083057,7.927417755126953e-06,4.0
579,4328.761281083057,7.569789886474609e-06,13.0
580,4328.761281083057,3.159046173095703e-06,5.0
581,4328.761281083057,1.0013580322265625e-05,18.0
582,4328.761281083057,1.4126300811767578e-05,12.0
583,4328.761281083057,1.7464160919189453e-05,15.0
584,4328.761281083057,4.172325134277344e-06,1.0
585,4328.761281083057,2.002716064453125e-05,16.0
586,4328.761281083057,7.092952728271484e-06,3.0
587,4328.761281083057,4.589557647705078e-06,12.0
588,4328.761281083057,5.0067901611328125e-06,2.0
589,4328.761281083057,1.519918441772461e-05,9.0
590,4328.761281083057,3.975629806518555e-05,12.0
591,4328.761281083057,3.635883331298828e-06,3.0
592,4328.761281083057,2.3305416107177734e-05,10.0
593,4328.761281083057,1.9669532775878906e-05,35.0
594,4328.761281083057,2.771615982055664e-05,3.0
595,4328.761281083057,2.300739288330078e-05,3.0
596,4328.761281083057,3.516674041748047e-06,13.0
597,4328.761281083057,4.887580871582031e-06,7.0
598,4328.761281083057,1.2516975402832031e-06,1.0
599,4328.761281083057,8.64267349243164e-06,14.0
0,12328.467394420659,1.9371509552001953e-05,10.0
1,12328.467394420659,7.152557373046875e-06,16.0
2,12328.467394420659,9.000301361083984e-06,6.0
3,12328.467394420659,5.602836608886719e-06,8.0
4,12328.467394420659,1.1920928955078125e-06,1.0
5,12328.467394420659,1.0073184967041016e-05,7.0
6,12328.467394420659,1.919269561767578e-05,32.0
7,12328.467394420659,1.6689300537109375e-05,19.0
8,12328.467394420659,1.6748905181884766e-05,5.0
9,12328.467394420659,2.9206275939941406e-06,1.0
10,12328.467394420659,2.1636486053466797e-05,20.0
11,12328.467394420659,2.384185791015625e-06,1.0
12,12328.467394420659,3.600120544433594e-05,6.0
13,12328.467394420659,6.842613220214844e-05,12.0
14,12328.467394420659,1.2814998626708984e-05,13.0
15,12328.467394420659,1.2278556823730469e-05,6.0
16,12328.467394420659,8.344650268554688e-07,1.0
17,12328.467394420659,3.2782554626464844e-06,3.0
18,12328.467394420659,3.921985626220703e-05,12.0
19,12328.467394420659,9.894371032714844e-06,6.0
20,12328.467394420659,3.2961368560791016e-05,9.0
21,12328.467394420659,1.2516975402832031e-06,1.0
22,12328.467394420659,1.055002212524414e-05,8.0
23,12328.467394420659,3.814697265625e-06,14.0
24,12328.467394420659,3.0219554901123047e-05,24.0
25,12328.467394420659,1.1563301086425781e-05,7.0
26,12328.467394420659,2.0325183868408203e-05,3.0
27,12328.467394420659,1.3828277587890625e-05,7.0
28,12328.467394420659,6.347894668579102e-05,7.0
29,12328.467394420659,9.894371032714844e-06,8.0
30,12328.467394420659,3.355741500854492e-05,12.0
31,12328.467394420659,5.08427619934082e-05,4.0
32,12328.467394420659,5.46574592590332e-05,9.0
33,12328.467394420659,1.4007091522216797e-05,10.0
34,12328.467394420659,1.0728836059570312e-05,11.0
35,12328.467394420659,1.5079975128173828e-05,13.0
36,12328.467394420659,7.808208465576172e-06,5.0
37,12328.467394420659,9.059906005859375e-06,7.0
38,12328.467394420659,6.836652755737305e-05,5.0
39,12328.467394420659,1.990795135498047e-05,6.0
40,12328.467394420659,5.4836273193359375e-06,7.0
41,12328.467394420659,1.806020736694336e-05,7.0
42,12328.467394420659,2.980232238769531e-07,1.0
43,12328.467394420659,1.6868114471435547e-05,17.0
44,12328.467394420659,9.244680404663086e-05,71.0
45,12328.467394420659,9.357929229736328e-06,10.0
46,12328.467394420659,4.696846008300781e-05,8.0
47,12328.467394420659,6.973743438720703e-06,8.0
48,12328.467394420659,1.0907649993896484e-05,6.0
49,12328.467394420659,2.1219253540039062e-05,4.0
50,12328.467394420659,2.4020671844482422e-05,17.0
51,12328.467394420659,1.0669231414794922e-05,33.0
52,12328.467394420659,3.063678741455078e-05,18.0
53,12328.467394420659,3.88026237487793e-05,7.0
54,12328.467394420659,8.940696716308594e-07,1.0
55,12328.467394420659,0.00010401010513305664,4.0
56,12328.467394420659,8.344650268554688e-06,12.0
57,12328.467394420659,1.2874603271484375e-05,10.0
58,12328.467394420659,2.5153160095214844e-05,15.0
59,12328.467394420659,5.7220458984375e-06,12.0
60,12328.467394420659,1.3828277587890625e-05,14.0
61,12328.467394420659,1.1265277862548828e-05,12.0
62,12328.467394420659,2.1219253540039062e-05,20.0
63,12328.467394420659,3.7550926208496094e-06,7.0
64,12328.467394420659,2.2172927856445312e-05,18.0
65,12328.467394420659,3.874301910400391e-06,4.0
66,12328.467394420659,4.13060188293457e-05,10.0
67,12328.467394420659,1.7881393432617188e-06,1.0
68,12328.467394420659,1.704692840576172e-05,10.0
69,12328.467394420659,6.854534149169922e-06,10.0
70,12328.467394420659,1.9490718841552734e-05,16.0
71,12328.467394420659,7.62939453125e-06,2.0
72,12328.467394420659,4.738569259643555e-05,13.0
73,12328.467394420659,9.59634780883789e-06,3.0
74,12328.467394420659,7.271766662597656e-06,6.0
75,12328.467394420659,4.172325134277344e-06,7.0
76,12328.467394420659,2.8312206268310547e-05,15.0
77,12328.467394420659,1.329183578491211e-05,9.0
78,12328.467394420659,3.6954879760742188e-06,5.0
79,12328.467394420659,2.8014183044433594e-06,2.0
80,12328.467394420659,1.5497207641601562e-06,1.0
81,12328.467394420659,3.0994415283203125e-06,2.0
82,12328.467394420659,1.0013580322265625e-05,10.0
83,12328.467394420659,3.844499588012695e-05,8.0
84,12328.467394420659,2.7477741241455078e-05,9.0
85,12328.467394420659,2.86102294921875e-05,18.0
86,12328.467394420659,8.046627044677734e-05,34.0
87,12328.467394420659,2.5331974029541016e-05,19.0
88,12328.467394420659,3.159046173095703e-06,7.0
89,12328.467394420659,2.7179718017578125e-05,25.0
90,12328.467394420659,2.5451183319091797e-05,17.0
91,12328.467394420659,6.4373016357421875e-06,3.0
92,12328.467394420659,5.233287811279297e-05,17.0
93,12328.467394420659,1.728534698486328e-05,20.0
94,12328.467394420659,6.9141387939453125e-06,3.0
95,12328.467394420659,8.225440979003906e-06,9.0
96,12328.467394420659,1.1980533599853516e-05,6.0
97,12328.467394420659,2.8073787689208984e-05,4.0
98,12328.467394420659,1.4781951904296875e-05,6.0
99,12328.467394420659,1.430511474609375e-06,2.0
100,12328.467394420659,5.066394805908203e-06,3.0
101,12328.467394420659,1.2099742889404297e-05,6.0
102,12328.467394420659,5.841255187988281e-06,14.0
103,12328.467394420659,4.9114227294921875e-05,16.0
104,12328.467394420659,1.3589859008789062e-05,15.0
105,12328.467394420659,4.0531158447265625e-06,4.0
106,12328.467394420659,2.6941299438476562e-05,24.0
107,12328.467394420659,1.901388168334961e-05,34.0
108,12328.467394420659,7.331371307373047e-06,20.0
109,12328.467394420659,8.940696716308594e-06,8.0
110,12328.467394420659,5.781650543212891e-06,5.0
111,12328.467394420659,6.198883056640625e-06,5.0
112,12328.467394420659,1.0311603546142578e-05,24.0
113,12328.467394420659,1.3113021850585938e-06,1.0
114,12328.467394420659,1.0848045349121094e-05,47.0
115,12328.467394420659,5.0961971282958984e-05,11.0
116,12328.467394420659,1.0251998901367188e-05,9.0
117,12328.467394420659,1.1920928955078125e-05,63.0
118,12328.467394420659,2.9206275939941406e-06,8.0
119,12328.467394420659,5.602836608886719e-06,18.0
120,12328.467394420659,2.1457672119140625e-06,2.0
121,12328.467394420659,4.5299530029296875e-06,16.0
122,12328.467394420659,3.123283386230469e-05,22.0
123,12328.467394420659,5.364418029785156e-06,3.0
124,12328.467394420659,6.616115570068359e-06,11.0
125,12328.467394420659,3.612041473388672e-05,3.0
126,12328.467394420659,2.8192996978759766e-05,22.0
127,12328.467394420659,8.285045623779297e-06,9.0
128,12328.467394420659,4.410743713378906e-06,6.0
129,12328.467394420659,3.74913215637207e-05,6.0
130,12328.467394420659,9.59634780883789e-06,5.0
131,12328.467394420659,9.298324584960938e-06,58.0
132,12328.467394420659,3.337860107421875e-06,1.0
133,12328.467394420659,1.52587890625e-05,10.0
134,12328.467394420659,1.245737075805664e-05,5.0
135,12328.467394420659,2.7000904083251953e-05,5.0
136,12328.467394420659,7.206201553344727e-05,20.0
137,12328.467394420659,7.092952728271484e-06,5.0
138,12328.467394420659,1.6629695892333984e-05,11.0
139,12328.467394420659,1.1980533599853516e-05,8.0
140,12328.467394420659,7.748603820800781e-07,1.0
141,12328.467394420659,2.6226043701171875e-06,2.0
142,12328.467394420659,7.450580596923828e-06,7.0
143,12328.467394420659,2.384185791015625e-05,10.0
144,12328.467394420659,3.266334533691406e-05,11.0
145,12328.467394420659,7.092952728271484e-06,4.0
146,12328.467394420659,6.735324859619141e-06,4.0
147,12328.467394420659,5.7220458984375e-05,11.0
148,12328.467394420659,1.6689300537109375e-06,1.0
149,12328.467394420659,5.9604644775390625e-06,5.0
150,12328.467394420659,3.600120544433594e-05,19.0
151,12328.467394420659,1.7881393432617188e-05,13.0
152,12328.467394420659,1.0073184967041016e-05,15.0
153,12328.467394420659,8.463859558105469e-06,11.0
154,12328.467394420659,5.960464477539063e-08,1.0
155,12328.467394420659,1.5079975128173828e-05,12.0
156,12328.467394420659,7.033348083496094e-06,18.0
157,12328.467394420659,2.2470951080322266e-05,24.0
158,12328.467394420659,7.152557373046875e-06,13.0
159,12328.467394420659,4.76837158203125e-06,11.0
160,12328.467394420659,3.5762786865234375e-07,1.0
161,12328.467394420659,8.64267349243164e-06,8.0
162,12328.467394420659,1.1920928955078125e-05,16.0
163,12328.467394420659,7.152557373046875e-07,1.0
164,12328.467394420659,2.9921531677246094e-05,21.0
165,12328.467394420659,0.00011593103408813477,16.0
166,12328.467394420659,7.152557373046875e-06,7.0
167,12328.467394420659,2.8014183044433594e-06,7.0
168,12328.467394420659,2.6702880859375e-05,10.0
169,12328.467394420659,7.867813110351562e-06,6.0
170,12328.467394420659,1.0251998901367188e-05,10.0
171,12328.467394420659,9.179115295410156e-06,8.0
172,12328.467394420659,1.6093254089355469e-06,1.0
173,12328.467394420659,2.187490463256836e-05,7.0
174,12328.467394420659,4.947185516357422e-06,11.0
175,12328.467394420659,1.0251998901367188e-05,7.0
176,12328.467394420659,9.775161743164062e-06,6.0
177,12328.467394420659,4.291534423828125e-06,5.0
178,12328.467394420659,1.6093254089355469e-06,1.0
179,12328.467394420659,2.5391578674316406e-05,15.0
180,12328.467394420659,1.1324882507324219e-06,1.0
181,12328.467394420659,2.014636993408203e-05,10.0
182,12328.467394420659,2.8073787689208984e-05,16.0
183,12328.467394420659,1.0609626770019531e-05,12.0
184,12328.467394420659,1.4126300811767578e-05,14.0
185,12328.467394420659,4.273653030395508e-05,28.0
186,12328.467394420659,1.2755393981933594e-05,14.0
187,12328.467394420659,1.7464160919189453e-05,32.0
188,12328.467394420659,2.658367156982422e-05,13.0
189,12328.467394420659,2.47955322265625e-05,16.0
190,12328.467394420659,8.344650268554688e-07,1.0
191,12328.467394420659,3.7550926208496094e-06,1.0
192,12328.467394420659,2.9981136322021484e-05,4.0
193,12328.467394420659,4.76837158203125e-06,16.0
194,12328.467394420659,1.6510486602783203e-05,6.0
195,12328.467394420659,6.973743438720703e-06,8.0
196,12328.467394420659,4.881620407104492e-05,25.0
197,12328.467394420659,2.086162567138672e-06,1.0
198,12328.467394420659,2.276897430419922e-05,13.0
199,12328.467394420659,9.179115295410156e-06,9.0
200,12328.467394420659,8.702278137207031e-06,22.0
201,12328.467394420659,1.8477439880371094e-06,3.0
202,12328.467394420659,2.4437904357910156e-05,5.0
203,12328.467394420659,2.0265579223632812e-05,11.0
204,12328.467394420659,3.4570693969726562e-06,2.0
205,12328.467394420659,8.046627044677734e-06,12.0
206,12328.467394420659,2.9206275939941406e-06,6.0
207,12328.467394420659,2.5510787963867188e-05,50.0
208,12328.467394420659,3.933906555175781e-06,5.0
209,12328.467394420659,2.0742416381835938e-05,14.0
210,12328.467394420659,1.9311904907226562e-05,8.0
211,12328.467394420659,5.9604644775390625e-06,6.0
212,12328.467394420659,5.960464477539063e-08,1.0
213,12328.467394420659,1.6689300537109375e-06,2.0
214,12328.467394420659,2.0742416381835938e-05,11.0
215,12328.467394420659,3.904104232788086e-05,34.0
216,12328.467394420659,5.602836608886719e-06,7.0
217,12328.467394420659,8.285045623779297e-06,5.0
218,12328.467394420659,3.635883331298828e-05,22.0
219,12328.467394420659,1.8596649169921875e-05,13.0
220,12328.467394420659,2.205371856689453e-05,6.0
221,12328.467394420659,2.7835369110107422e-05,12.0
222,12328.467394420659,5.4836273193359375e-06,4.0
223,12328.467394420659,1.704692840576172e-05,5.0
224,12328.467394420659,7.987022399902344e-06,5.0
225,12328.467394420659,2.104043960571289e-05,11.0
226,12328.467394420659,8.791685104370117e-05,4.0
227,12328.467394420659,9.238719940185547e-06,4.0
228,12328.467394420659,3.325939178466797e-05,15.0
229,12328.467394420659,7.68899917602539e-06,5.0
230,12328.467394420659,1.627206802368164e-05,8.0
231,12328.467394420659,1.0132789611816406e-05,18.0
232,12328.467394420659,2.002716064453125e-05,11.0
233,12328.467394420659,0.0004036426544189453,5.0
234,12328.467394420659,1.4901161193847656e-06,1.0
235,12328.467394420659,1.52587890625e-05,19.0
236,12328.467394420659,1.7881393432617188e-05,4.0
237,12328.467394420659,1.6629695892333984e-05,18.0
238,12328.467394420659,1.1622905731201172e-05,8.0
239,12328.467394420659,,
240,12328.467394420659,4.291534423828125e-06,1.0
241,12328.467394420659,0.0001373291015625,3.0
242,12328.467394420659,2.1457672119140625e-05,16.0
243,12328.467394420659,7.927417755126953e-06,11.0
244,12328.467394420659,1.895427703857422e-05,23.0
245,12328.467394420659,8.64267349243164e-06,4.0
246,12328.467394420659,1.2516975402832031e-06,1.0
247,12328.467394420659,8.106231689453125e-06,7.0
248,12328.467394420659,7.033348083496094e-06,3.0
249,12328.467394420659,6.258487701416016e-06,7.0
250,12328.467394420659,1.8894672393798828e-05,13.0
251,12328.467394420659,5.066394805908203e-06,6.0
252,12328.467394420659,1.2218952178955078e-05,10.0
253,12328.467394420659,1.150369644165039e-05,5.0
254,12328.467394420659,3.403425216674805e-05,23.0
255,12328.467394420659,1.531839370727539e-05,12.0
256,12328.467394420659,7.271766662597656e-06,7.0
257,12328.467394420659,3.081560134887695e-05,26.0
258,12328.467394420659,8.64267349243164e-06,8.0
259,12328.467394420659,2.4199485778808594e-05,16.0
260,12328.467394420659,1.52587890625e-05,17.0
261,12328.467394420659,5.543231964111328e-06,4.0
262,12328.467394420659,3.826618194580078e-05,12.0
263,12328.467394420659,9.000301361083984e-06,9.0
264,12328.467394420659,2.3365020751953125e-05,8.0
265,12328.467394420659,8.821487426757812e-06,9.0
266,12328.467394420659,7.152557373046875e-06,33.0
267,12328.467394420659,4.7087669372558594e-05,25.0
268,12328.467394420659,7.271766662597656e-06,8.0
269,12328.467394420659,1.341104507446289e-05,9.0
270,12328.467394420659,1.4126300811767578e-05,6.0
271,12328.467394420659,5.811452865600586e-05,34.0
272,12328.467394420659,3.254413604736328e-05,15.0
273,12328.467394420659,4.684925079345703e-05,16.0
274,12328.467394420659,1.3470649719238281e-05,7.0
275,12328.467394420659,1.6093254089355469e-06,1.0
276,12328.467394420659,1.5974044799804688e-05,10.0
277,12328.467394420659,2.6166439056396484e-05,4.0
278,12328.467394420659,2.5272369384765625e-05,44.0
279,12328.467394420659,2.1576881408691406e-05,16.0
280,12328.467394420659,9.417533874511719e-06,10.0
281,12328.467394420659,2.1338462829589844e-05,6.0
282,12328.467394420659,5.662441253662109e-06,4.0
283,12328.467394420659,6.973743438720703e-06,20.0
284,12328.467394420659,2.9087066650390625e-05,13.0
285,12328.467394420659,1.9550323486328125e-05,16.0
286,12328.467394420659,8.344650268554688e-07,1.0
287,12328.467394420659,1.2874603271484375e-05,52.0
288,12328.467394420659,1.2159347534179688e-05,12.0
289,12328.467394420659,2.7060508728027344e-05,19.0
290,12328.467394420659,1.9252300262451172e-05,6.0
291,12328.467394420659,3.075599670410156e-05,23.0
292,12328.467394420659,1.6510486602783203e-05,20.0
293,12328.467394420659,1.0132789611816406e-05,13.0
294,12328.467394420659,3.4928321838378906e-05,3.0
295,12328.467394420659,1.0788440704345703e-05,4.0
296,12328.467394420659,1.9669532775878906e-06,3.0
297,12328.467394420659,1.5079975128173828e-05,16.0
298,12328.467394420659,1.1980533599853516e-05,6.0
299,12328.467394420659,2.5153160095214844e-05,15.0
300,12328.467394420659,1.4901161193847656e-05,4.0
301,12328.467394420659,1.4483928680419922e-05,14.0
302,12328.467394420659,3.045797348022461e-05,10.0
303,12328.467394420659,6.198883056640625e-06,14.0
304,12328.467394420659,6.67572021484375e-06,3.0
305,12328.467394420659,9.059906005859375e-06,6.0
306,12328.467394420659,3.743171691894531e-05,6.0
307,12328.467394420659,1.2874603271484375e-05,6.0
308,12328.467394420659,2.0802021026611328e-05,7.0
309,12328.467394420659,1.3172626495361328e-05,14.0
310,12328.467394420659,2.0265579223632812e-05,7.0
311,12328.467394420659,8.64267349243164e-06,6.0
312,12328.467394420659,1.0728836059570312e-06,1.0
313,12328.467394420659,1.3947486877441406e-05,14.0
314,12328.467394420659,7.748603820800781e-07,1.0
315,12328.467394420659,6.139278411865234e-06,24.0
316,12328.467394420659,4.094839096069336e-05,21.0
317,12328.467394420659,1.8537044525146484e-05,10.0
318,12328.467394420659,3.2782554626464844e-06,2.0
319,12328.467394420659,1.3053417205810547e-05,8.0
320,12328.467394420659,2.1219253540039062e-05,11.0
321,12328.467394420659,0.0002713203430175781,61.0
322,12328.467394420659,1.1920928955078125e-05,13.0
323,12328.467394420659,8.881092071533203e-06,7.0
324,12328.467394420659,2.7835369110107422e-05,3.0
325,12328.467394420659,8.046627044677734e-06,6.0
326,12328.467394420659,5.364418029785156e-06,4.0
327,12328.467394420659,1.728534698486328e-05,18.0
328,12328.467394420659,5.841255187988281e-06,6.0
329,12328.467394420659,2.390146255493164e-05,12.0
330,12328.467394420659,9.417533874511719e-06,8.0
331,12328.467394420659,1.1920928955078125e-06,1.0
332,12328.467394420659,2.294778823852539e-05,7.0
333,12328.467394420659,2.3126602172851562e-05,9.0
334,12328.467394420659,1.8298625946044922e-05,11.0
335,12328.467394420659,1.5139579772949219e-05,4.0
336,12328.467394420659,2.300739288330078e-05,15.0
337,12328.467394420659,7.808208465576172e-06,11.0
338,12328.467394420659,2.47955322265625e-05,17.0
339,12328.467394420659,2.1696090698242188e-05,5.0
340,12328.467394420659,1.4901161193847656e-06,1.0
341,12328.467394420659,3.540515899658203e-05,19.0
342,12328.467394420659,9.894371032714844e-06,1.0
343,12328.467394420659,7.152557373046875e-06,5.0
344,12328.467394420659,3.2782554626464844e-06,5.0
345,12328.467394420659,1.0728836059570312e-05,10.0
346,12328.467394420659,1.4066696166992188e-05,15.0
347,12328.467394420659,1.531839370727539e-05,13.0
348,12328.467394420659,6.020069122314453e-06,4.0
349,12328.467394420659,1.3053417205810547e-05,7.0
350,12328.467394420659,5.4836273193359375e-05,14.0
351,12328.467394420659,1.8477439880371094e-06,4.0
352,12328.467394420659,2.950429916381836e-05,34.0
353,12328.467394420659,7.867813110351562e-06,10.0
354,12328.467394420659,2.09808349609375e-05,3.0
355,12328.467394420659,1.8477439880371094e-06,3.0
356,12328.467394420659,2.4139881134033203e-05,5.0
357,12328.467394420659,1.2874603271484375e-05,15.0
358,12328.467394420659,6.794929504394531e-06,3.0
359,12328.467394420659,4.947185516357422e-06,6.0
360,12328.467394420659,8.881092071533203e-06,8.0
361,12328.467394420659,2.1338462829589844e-05,6.0
362,12328.467394420659,2.0265579223632812e-06,1.0
363,12328.467394420659,2.6464462280273438e-05,20.0
364,12328.467394420659,2.0265579223632812e-05,15.0
365,12328.467394420659,1.4960765838623047e-05,10.0
366,12328.467394420659,6.556510925292969e-06,42.0
367,12328.467394420659,5.143880844116211e-05,6.0
368,12328.467394420659,5.841255187988281e-06,1.0
369,12328.467394420659,5.042552947998047e-05,18.0
370,12328.467394420659,2.086162567138672e-05,5.0
371,12328.467394420659,9.059906005859375e-06,10.0
372,12328.467394420659,3.4749507904052734e-05,31.0
373,12328.467394420659,3.600120544433594e-05,14.0
374,12328.467394420659,1.2576580047607422e-05,7.0
375,12328.467394420659,9.298324584960938e-06,10.0
376,12328.467394420659,5.0902366638183594e-05,71.0
377,12328.467394420659,2.378225326538086e-05,15.0
378,12328.467394420659,2.0205974578857422e-05,6.0
379,12328.467394420659,4.649162292480469e-06,4.0
380,12328.467394420659,2.3424625396728516e-05,7.0
381,12328.467394420659,1.806020736694336e-05,58.0
382,12328.467394420659,8.046627044677734e-06,9.0
383,12328.467394420659,7.808208465576172e-05,60.0
384,12328.467394420659,1.6808509826660156e-05,3.0
385,12328.467394420659,1.817941665649414e-05,14.0
386,12328.467394420659,1.0728836059570312e-06,2.0
387,12328.467394420659,5.7697296142578125e-05,7.0
388,12328.467394420659,2.014636993408203e-05,13.0
389,12328.467394420659,9.894371032714844e-06,9.0
390,12328.467394420659,5.9485435485839844e-05,18.0
391,12328.467394420659,3.1948089599609375e-05,11.0
392,12328.467394420659,2.8371810913085938e-05,7.0
393,12328.467394420659,1.0132789611816406e-06,1.0
394,12328.467394420659,3.814697265625e-06,6.0
395,12328.467394420659,1.3172626495361328e-05,4.0
396,12328.467394420659,2.378225326538086e-05,15.0
397,12328.467394420659,1.531839370727539e-05,12.0
398,12328.467394420659,7.808208465576172e-06,11.0
399,12328.467394420659,8.64267349243164e-06,13.0
400,12328.467394420659,5.364418029785156e-07,1.0
401,12328.467394420659,8.285045623779297e-06,9.0
402,12328.467394420659,4.70280647277832e-05,15.0
403,12328.467394420659,7.927417755126953e-06,27.0
404,12328.467394420659,3.927946090698242e-05,10.0
405,12328.467394420659,2.0623207092285156e-05,26.0
406,12328.467394420659,2.8014183044433594e-06,5.0
407,12328.467394420659,1.1086463928222656e-05,2.0
408,12328.467394420659,1.049041748046875e-05,6.0
409,12328.467394420659,1.1146068572998047e-05,11.0
410,12328.467394420659,2.092123031616211e-05,9.0
411,12328.467394420659,4.172325134277344e-06,5.0
412,12328.467394420659,2.3245811462402344e-05,7.0
413,12328.467394420659,2.5033950805664062e-05,30.0
414,12328.467394420659,2.4557113647460938e-05,12.0
415,12328.467394420659,7.581710815429688e-05,10.0
416,12328.467394420659,3.933906555175781e-06,10.0
417,12328.467394420659,2.4497509002685547e-05,23.0
418,12328.467394420659,8.344650268554688e-07,1.0
419,12328.467394420659,1.3172626495361328e-05,22.0
420,12328.467394420659,7.331371307373047e-05,9.0
421,12328.467394420659,1.7523765563964844e-05,20.0
422,12328.467394420659,1.043081283569336e-05,5.0
423,12328.467394420659,7.867813110351562e-06,14.0
424,12328.467394420659,4.410743713378906e-06,4.0
425,12328.467394420659,5.555152893066406e-05,61.0
426,12328.467394420659,1.519918441772461e-05,7.0
427,12328.467394420659,5.7220458984375e-06,8.0
428,12328.467394420659,2.1696090698242188e-05,11.0
429,12328.467394420659,8.52346420288086e-06,13.0
430,12328.467394420659,2.2351741790771484e-05,14.0
431,12328.467394420659,3.075599670410156e-05,21.0
432,12328.467394420659,0.0001577138900756836,8.0
433,12328.467394420659,1.4960765838623047e-05,6.0
434,12328.467394420659,1.9609928131103516e-05,7.0
435,12328.467394420659,6.616115570068359e-06,12.0
436,12328.467394420659,3.337860107421875e-06,3.0
437,12328.467394420659,1.2159347534179688e-05,15.0
438,12328.467394420659,2.6941299438476562e-05,24.0
439,12328.467394420659,1.2516975402832031e-06,2.0
440,12328.467394420659,7.867813110351562e-06,10.0
441,12328.467394420659,2.5391578674316406e-05,22.0
442,12328.467394420659,1.329183578491211e-05,12.0
443,12328.467394420659,2.1457672119140625e-06,5.0
444,12328.467394420659,2.7418136596679688e-06,2.0
445,12328.467394420659,1.0371208190917969e-05,3.0
446,12328.467394420659,2.6226043701171875e-06,1.0
447,12328.467394420659,2.0384788513183594e-05,13.0
448,12328.467394420659,2.086162567138672e-06,1.0
449,12328.467394420659,1.7881393432617188e-05,4.0
450,12328.467394420659,1.3828277587890625e-05,10.0
451,12328.467394420659,2.8014183044433594e-06,6.0
452,12328.467394420659,1.531839370727539e-05,6.0
453,12328.467394420659,1.5735626220703125e-05,17.0
454,12328.467394420659,9.775161743164062e-06,6.0
455,12328.467394420659,1.1682510375976562e-05,11.0
456,12328.467394420659,1.0728836059570312e-06,1.0
457,12328.467394420659,6.735324859619141e-06,3.0
458,12328.467394420659,6.9141387939453125e-06,13.0
459,12328.467394420659,8.165836334228516e-06,6.0
460,12328.467394420659,1.8477439880371094e-06,1.0
